experiment_id,cohort,persona,policy,target_id,loop,probe_id,thumb,target_rank,target_share,top_id,entropy_before_bits,entropy_after_bits,realized_bits,first_up_loop,surfaced
targeted-eig-aec84a9237,heldout,picky,active,2018|Audi|A3,15,2020|Honda|Accord,down,1183,0.0001651872035,2020|Subaru|BRZ tS,12.67293119,12.67235959,0.000571596267,,false
targeted-eig-aec84a9237,heldout,picky,active,2019|BMW|740e xDrive,1,2021|Toyota|Venza AWD,down,1448,0.0001616051968,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
targeted-eig-aec84a9237,heldout,picky,active,2019|BMW|740e xDrive,2,2019|BMW|M850i xDrive Coupe,down,3145,0.0001575121788,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,,false
targeted-eig-aec84a9237,heldout,picky,active,2019|BMW|740e xDrive,3,2021|Ford|EcoSport FWD,down,2246,0.0001603119882,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,,false
targeted-eig-aec84a9237,heldout,picky,active,2019|BMW|740e xDrive,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,1935,0.0001623788502,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,,false
targeted-eig-aec84a9237,heldout,picky,active,2019|BMW|740e xDrive,5,2020|Jeep|Gladiator Pickup 4WD,down,998,0.0001665558072,2017|Cadillac|CT6 Plug-In,12.67821742,12.67885074,-0.0006333205174,,false
targeted-eig-aec84a9237,heldout,picky,active,2019|BMW|740e xDrive,6,2024|BMW|i5 eDrive40 Sedan (19 inch Wheels),down,1583,0.0001633296046,2017|Cadillac|CT6 Plug-In,12.67885074,12.67863258,0.0002181626134,,false
targeted-eig-aec84a9237,heldout,picky,active,2019|BMW|740e xDrive,7,2017|Nissan|Titan 2WD,down,1123,0.0001653892023,2017|Cadillac|CT6 Plug-In,12.67863258,12.67842917,0.0002034031584,,false
targeted-eig-aec84a9237,heldout,picky,active,2019|BMW|740e xDrive,8,2018|Audi|A5 Sportback quattro,down,733,0.000166533911,2018|Subaru|BRZ tS,12.67842917,12.67823996,0.0001892158515,,false
targeted-eig-aec84a9237,heldout,picky,active,2019|BMW|740e xDrive,9,2022|Mercedes-Benz|C300 Convertible,down,635,0.0001673198931,2018|Subaru|BRZ tS,12.67823996,12.67746572,0.0007742329745,,false
targeted-eig-aec84a9237,heldout,picky,active,2019|BMW|740e xDrive,10,2020|Kia|Niro Plug-in Hybrid,down,633,0.0001658589916,2018|Subaru|BRZ tS,12.67746572,12.6771752,0.0002905269479,,false
targeted-eig-aec84a9237,heldout,picky,active,2019|BMW|740e xDrive,11,2017|Ford|Explorer AWD FFV,down,584,0.0001672793989,2020|Subaru|BRZ tS,12.6771752,12.67641449,0.0007607118162,,false
targeted-eig-aec84a9237,heldout,picky,active,2019|BMW|740e xDrive,12,2017|BMW|430i Gran Coupe,down,981,0.0001655531081,2020|Subaru|BRZ tS,12.67641449,12.67456673,0.001847755185,,false
targeted-eig-aec84a9237,heldout,picky,active,2019|BMW|740e xDrive,13,2022|Lexus|RX 350,down,670,0.0001673771806,2020|Subaru|BRZ tS,12.67456673,12.67373492,0.000831812211,,false
targeted-eig-aec84a9237,heldout,picky,active,2019|BMW|740e xDrive,14,2026|Ford|Bronco Badlands 4WD,down,543,0.0001694092714,2020|Subaru|BRZ tS,12.67373492,12.67293119,0.0008037276646,,false
targeted-eig-aec84a9237,heldout,picky,active,2019|BMW|740e xDrive,15,2020|Honda|Accord,down,567,0.0001686865432,2020|Subaru|BRZ tS,12.67293119,12.67235959,0.000571596267,,false
targeted-eig-aec84a9237,heldout,picky,active,2020|Chevrolet|Bolt EV,1,2021|Toyota|Venza AWD,down,3447,0.0001558644972,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
targeted-eig-aec84a9237,heldout,picky,active,2020|Chevrolet|Bolt EV,2,2019|BMW|M850i xDrive Coupe,down,457,0.0001677902031,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,,false
targeted-eig-aec84a9237,heldout,picky,active,2020|Chevrolet|Bolt EV,3,2021|Ford|EcoSport FWD,down,80,0.0001742139843,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,,false
targeted-eig-aec84a9237,heldout,picky,active,2020|Chevrolet|Bolt EV,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,75,0.000175552248,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,,false
targeted-eig-aec84a9237,heldout,picky,active,2020|Chevrolet|Bolt EV,5,2020|Jeep|Gladiator Pickup 4WD,down,32,0.0001776601858,2017|Cadillac|CT6 Plug-In,12.67821742,12.67885074,-0.0006333205174,,false
targeted-eig-aec84a9237,heldout,picky,active,2020|Chevrolet|Bolt EV,6,2024|BMW|i5 eDrive40 Sedan (19 inch Wheels),down,92,0.0001750756199,2017|Cadillac|CT6 Plug-In,12.67885074,12.67863258,0.0002181626134,,false
targeted-eig-aec84a9237,heldout,picky,active,2020|Chevrolet|Bolt EV,7,2017|Nissan|Titan 2WD,down,75,0.00017546066,2017|Cadillac|CT6 Plug-In,12.67863258,12.67842917,0.0002034031584,,false
targeted-eig-aec84a9237,heldout,picky,active,2020|Chevrolet|Bolt EV,8,2018|Audi|A5 Sportback quattro,down,19,0.0001776198799,2018|Subaru|BRZ tS,12.67842917,12.67823996,0.0001892158515,,false
targeted-eig-aec84a9237,heldout,picky,active,2020|Chevrolet|Bolt EV,9,2022|Mercedes-Benz|C300 Convertible,down,7,0.0001805393996,2018|Subaru|BRZ tS,12.67823996,12.67746572,0.0007742329745,,true
targeted-eig-aec84a9237,heldout,picky,active,2020|Chevrolet|Bolt EV,10,2020|Kia|Niro Plug-in Hybrid,down,49,0.0001738240423,2018|Subaru|BRZ tS,12.67746572,12.6771752,0.0002905269479,,false
targeted-eig-aec84a9237,heldout,picky,active,2020|Chevrolet|Bolt EV,11,2017|Ford|Explorer AWD FFV,down,17,0.0001754275242,2020|Subaru|BRZ tS,12.6771752,12.67641449,0.0007607118162,,false
targeted-eig-aec84a9237,heldout,picky,active,2020|Chevrolet|Bolt EV,12,2017|BMW|430i Gran Coupe,down,15,0.0001759585782,2020|Subaru|BRZ tS,12.67641449,12.67456673,0.001847755185,,false
targeted-eig-aec84a9237,heldout,picky,active,2020|Chevrolet|Bolt EV,13,2022|Lexus|RX 350,down,9,0.0001774774716,2020|Subaru|BRZ tS,12.67456673,12.67373492,0.000831812211,,true
targeted-eig-aec84a9237,heldout,picky,active,2020|Chevrolet|Bolt EV,14,2026|Ford|Bronco Badlands 4WD,down,7,0.0001800169109,2020|Subaru|BRZ tS,12.67373492,12.67293119,0.0008037276646,,true
targeted-eig-aec84a9237,heldout,picky,active,2020|Chevrolet|Bolt EV,15,2020|Honda|Accord,down,29,0.0001769780499,2020|Subaru|BRZ tS,12.67293119,12.67235959,0.000571596267,,false
targeted-eig-aec84a9237,heldout,picky,active,2021|Ford|Escape FWD PHEV,1,2021|Toyota|Venza AWD,down,3570,0.0001553470007,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
targeted-eig-aec84a9237,heldout,picky,active,2021|Ford|Escape FWD PHEV,2,2019|BMW|M850i xDrive Coupe,down,645,0.0001665618713,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,,false
targeted-eig-aec84a9237,heldout,picky,active,2021|Ford|Escape FWD PHEV,3,2021|Ford|EcoSport FWD,down,5430,0.0001365946693,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,,false
targeted-eig-aec84a9237,heldout,picky,active,2021|Ford|Escape FWD PHEV,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,4747,0.000144091279,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,,false
targeted-eig-aec84a9237,heldout,picky,active,2021|Ford|Escape FWD PHEV,5,2020|Jeep|Gladiator Pickup 4WD,down,4086,0.0001485588551,2017|Cadillac|CT6 Plug-In,12.67821742,12.67885074,-0.0006333205174,,false
targeted-eig-aec84a9237,heldout,picky,active,2021|Ford|Escape FWD PHEV,6,2024|BMW|i5 eDrive40 Sedan (19 inch Wheels),down,3964,0.0001499007685,2017|Cadillac|CT6 Plug-In,12.67885074,12.67863258,0.0002181626134,,false
targeted-eig-aec84a9237,heldout,picky,active,2021|Ford|Escape FWD PHEV,7,2017|Nissan|Titan 2WD,down,3326,0.0001535190444,2017|Cadillac|CT6 Plug-In,12.67863258,12.67842917,0.0002034031584,,false
targeted-eig-aec84a9237,heldout,picky,active,2021|Ford|Escape FWD PHEV,8,2018|Audi|A5 Sportback quattro,down,3165,0.0001548386674,2018|Subaru|BRZ tS,12.67842917,12.67823996,0.0001892158515,,false
targeted-eig-aec84a9237,heldout,picky,active,2021|Ford|Escape FWD PHEV,9,2022|Mercedes-Benz|C300 Convertible,down,2668,0.0001576421698,2018|Subaru|BRZ tS,12.67823996,12.67746572,0.0007742329745,,false
targeted-eig-aec84a9237,heldout,picky,active,2021|Ford|Escape FWD PHEV,10,2020|Kia|Niro Plug-in Hybrid,down,3461,0.0001546440766,2018|Subaru|BRZ tS,12.67746572,12.6771752,0.0002905269479,,false
targeted-eig-aec84a9237,heldout,picky,active,2021|Ford|Escape FWD PHEV,11,2017|Ford|Explorer AWD FFV,down,2754,0.000157257193,2020|Subaru|BRZ tS,12.6771752,12.67641449,0.0007607118162,,false
targeted-eig-aec84a9237,heldout,picky,active,2021|Ford|Escape FWD PHEV,12,2017|BMW|430i Gran Coupe,down,2474,0.0001592470086,2020|Subaru|BRZ tS,12.67641449,12.67456673,0.001847755185,,false
targeted-eig-aec84a9237,heldout,picky,active,2021|Ford|Escape FWD PHEV,13,2022|Lexus|RX 350,down,2601,0.0001590209192,2020|Subaru|BRZ tS,12.67456673,12.67373492,0.000831812211,,false
targeted-eig-aec84a9237,heldout,picky,active,2021|Ford|Escape FWD PHEV,14,2026|Ford|Bronco Badlands 4WD,down,2304,0.0001604480757,2020|Subaru|BRZ tS,12.67373492,12.67293119,0.0008037276646,,false
targeted-eig-aec84a9237,heldout,picky,active,2021|Ford|Escape FWD PHEV,15,2020|Honda|Accord,down,2198,0.0001608111906,2020|Subaru|BRZ tS,12.67293119,12.67235959,0.000571596267,,false
targeted-eig-aec84a9237,heldout,picky,active,2022|Jeep|Gladiator EcoDiesel 4WD,1,2021|Toyota|Venza AWD,down,1500,0.0001614298608,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
targeted-eig-aec84a9237,heldout,picky,active,2022|Jeep|Gladiator EcoDiesel 4WD,2,2019|BMW|M850i xDrive Coupe,down,507,0.0001674092841,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,,false
targeted-eig-aec84a9237,heldout,picky,active,2022|Jeep|Gladiator EcoDiesel 4WD,3,2021|Ford|EcoSport FWD,down,58,0.000174528892,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,,false
targeted-eig-aec84a9237,heldout,picky,active,2022|Jeep|Gladiator EcoDiesel 4WD,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,22,0.0001779368009,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,,false
targeted-eig-aec84a9237,heldout,picky,active,2022|Jeep|Gladiator EcoDiesel 4WD,5,2020|Jeep|Gladiator Pickup 4WD,down,6501,0.0001043645024,2017|Cadillac|CT6 Plug-In,12.67821742,12.67885074,-0.0006333205174,,false
targeted-eig-aec84a9237,heldout,picky,active,2022|Jeep|Gladiator EcoDiesel 4WD,6,2024|BMW|i5 eDrive40 Sedan (19 inch Wheels),down,6463,0.0001074426999,2017|Cadillac|CT6 Plug-In,12.67885074,12.67863258,0.0002181626134,,false
targeted-eig-aec84a9237,heldout,picky,active,2022|Jeep|Gladiator EcoDiesel 4WD,7,2017|Nissan|Titan 2WD,down,6455,0.0001099440903,2017|Cadillac|CT6 Plug-In,12.67863258,12.67842917,0.0002034031584,,false
targeted-eig-aec84a9237,heldout,picky,active,2022|Jeep|Gladiator EcoDiesel 4WD,8,2018|Audi|A5 Sportback quattro,down,6434,0.0001128145728,2018|Subaru|BRZ tS,12.67842917,12.67823996,0.0001892158515,,false
targeted-eig-aec84a9237,heldout,picky,active,2022|Jeep|Gladiator EcoDiesel 4WD,9,2022|Mercedes-Benz|C300 Convertible,down,6400,0.0001155302683,2018|Subaru|BRZ tS,12.67823996,12.67746572,0.0007742329745,,false
targeted-eig-aec84a9237,heldout,picky,active,2022|Jeep|Gladiator EcoDiesel 4WD,10,2020|Kia|Niro Plug-in Hybrid,down,6388,0.0001156094436,2018|Subaru|BRZ tS,12.67746572,12.6771752,0.0002905269479,,false
targeted-eig-aec84a9237,heldout,picky,active,2022|Jeep|Gladiator EcoDiesel 4WD,11,2017|Ford|Explorer AWD FFV,down,6367,0.0001175405982,2020|Subaru|BRZ tS,12.6771752,12.67641449,0.0007607118162,,false
targeted-eig-aec84a9237,heldout,picky,active,2022|Jeep|Gladiator EcoDiesel 4WD,12,2017|BMW|430i Gran Coupe,down,6256,0.0001200826194,2020|Subaru|BRZ tS,12.67641449,12.67456673,0.001847755185,,false
targeted-eig-aec84a9237,heldout,picky,active,2022|Jeep|Gladiator EcoDiesel 4WD,13,2022|Lexus|RX 350,down,6223,0.0001218387058,2020|Subaru|BRZ tS,12.67456673,12.67373492,0.000831812211,,false
targeted-eig-aec84a9237,heldout,picky,active,2022|Jeep|Gladiator EcoDiesel 4WD,14,2026|Ford|Bronco Badlands 4WD,down,6235,0.000121200371,2020|Subaru|BRZ tS,12.67373492,12.67293119,0.0008037276646,,false
targeted-eig-aec84a9237,heldout,picky,active,2022|Jeep|Gladiator EcoDiesel 4WD,15,2020|Honda|Accord,down,6208,0.0001226091839,2020|Subaru|BRZ tS,12.67293119,12.67235959,0.000571596267,,false
targeted-eig-aec84a9237,heldout,picky,active,2023|Ram|1500 2WD,1,2021|Toyota|Venza AWD,down,112,0.0001676681413,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
targeted-eig-aec84a9237,heldout,picky,active,2023|Ram|1500 2WD,2,2019|BMW|M850i xDrive Coupe,down,906,0.0001651944179,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,,false
targeted-eig-aec84a9237,heldout,picky,active,2023|Ram|1500 2WD,3,2021|Ford|EcoSport FWD,down,485,0.0001697471249,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,,false
targeted-eig-aec84a9237,heldout,picky,active,2023|Ram|1500 2WD,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,1017,0.0001665802187,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,,false
targeted-eig-aec84a9237,heldout,picky,active,2023|Ram|1500 2WD,5,2020|Jeep|Gladiator Pickup 4WD,down,1941,0.0001624515427,2017|Cadillac|CT6 Plug-In,12.67821742,12.67885074,-0.0006333205174,,false
targeted-eig-aec84a9237,heldout,picky,active,2023|Ram|1500 2WD,6,2024|BMW|i5 eDrive40 Sedan (19 inch Wheels),down,1251,0.0001651537394,2017|Cadillac|CT6 Plug-In,12.67885074,12.67863258,0.0002181626134,,false
targeted-eig-aec84a9237,heldout,picky,active,2023|Ram|1500 2WD,7,2017|Nissan|Titan 2WD,down,5324,0.0001413387167,2017|Cadillac|CT6 Plug-In,12.67863258,12.67842917,0.0002034031584,,false
targeted-eig-aec84a9237,heldout,picky,active,2023|Ram|1500 2WD,8,2018|Audi|A5 Sportback quattro,down,5027,0.0001450276548,2018|Subaru|BRZ tS,12.67842917,12.67823996,0.0001892158515,,false
targeted-eig-aec84a9237,heldout,picky,active,2023|Ram|1500 2WD,9,2022|Mercedes-Benz|C300 Convertible,down,4709,0.0001473328471,2018|Subaru|BRZ tS,12.67823996,12.67746572,0.0007742329745,,false
targeted-eig-aec84a9237,heldout,picky,active,2023|Ram|1500 2WD,10,2020|Kia|Niro Plug-in Hybrid,down,4465,0.0001494914466,2018|Subaru|BRZ tS,12.67746572,12.6771752,0.0002905269479,,false
targeted-eig-aec84a9237,heldout,picky,active,2023|Ram|1500 2WD,11,2017|Ford|Explorer AWD FFV,down,4345,0.0001495595158,2020|Subaru|BRZ tS,12.6771752,12.67641449,0.0007607118162,,false
targeted-eig-aec84a9237,heldout,picky,active,2023|Ram|1500 2WD,12,2017|BMW|430i Gran Coupe,down,4156,0.0001515201537,2020|Subaru|BRZ tS,12.67641449,12.67456673,0.001847755185,,false
targeted-eig-aec84a9237,heldout,picky,active,2023|Ram|1500 2WD,13,2022|Lexus|RX 350,down,4005,0.0001525064346,2020|Subaru|BRZ tS,12.67456673,12.67373492,0.000831812211,,false
targeted-eig-aec84a9237,heldout,picky,active,2023|Ram|1500 2WD,14,2026|Ford|Bronco Badlands 4WD,down,3690,0.0001535529297,2020|Subaru|BRZ tS,12.67373492,12.67293119,0.0008037276646,,false
targeted-eig-aec84a9237,heldout,picky,active,2023|Ram|1500 2WD,15,2020|Honda|Accord,down,3428,0.0001554341582,2020|Subaru|BRZ tS,12.67293119,12.67235959,0.000571596267,,false
targeted-eig-aec84a9237,heldout,picky,active,2026|Honda|CR-V e-FCEV,1,2021|Toyota|Venza AWD,down,1722,0.0001608345221,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
targeted-eig-aec84a9237,heldout,picky,active,2026|Honda|CR-V e-FCEV,2,2019|BMW|M850i xDrive Coupe,down,44,0.0001715315703,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,,false
targeted-eig-aec84a9237,heldout,picky,active,2026|Honda|CR-V e-FCEV,3,2021|Ford|EcoSport FWD,down,222,0.0001722775264,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,,false
targeted-eig-aec84a9237,heldout,picky,active,2026|Honda|CR-V e-FCEV,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,184,0.0001731415186,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,,false
targeted-eig-aec84a9237,heldout,picky,active,2026|Honda|CR-V e-FCEV,5,2020|Jeep|Gladiator Pickup 4WD,down,115,0.000174834281,2017|Cadillac|CT6 Plug-In,12.67821742,12.67885074,-0.0006333205174,,false
targeted-eig-aec84a9237,heldout,picky,active,2026|Honda|CR-V e-FCEV,6,2024|BMW|i5 eDrive40 Sedan (19 inch Wheels),down,336,0.0001711766877,2017|Cadillac|CT6 Plug-In,12.67885074,12.67863258,0.0002181626134,,false
targeted-eig-aec84a9237,heldout,picky,active,2026|Honda|CR-V e-FCEV,7,2017|Nissan|Titan 2WD,down,315,0.0001713477322,2017|Cadillac|CT6 Plug-In,12.67863258,12.67842917,0.0002034031584,,false
targeted-eig-aec84a9237,heldout,picky,active,2026|Honda|CR-V e-FCEV,8,2018|Audi|A5 Sportback quattro,down,55,0.0001746819728,2018|Subaru|BRZ tS,12.67842917,12.67823996,0.0001892158515,,false
targeted-eig-aec84a9237,heldout,picky,active,2026|Honda|CR-V e-FCEV,9,2022|Mercedes-Benz|C300 Convertible,down,41,0.0001763682216,2018|Subaru|BRZ tS,12.67823996,12.67746572,0.0007742329745,,false
targeted-eig-aec84a9237,heldout,picky,active,2026|Honda|CR-V e-FCEV,10,2020|Kia|Niro Plug-in Hybrid,down,56,0.0001735789113,2018|Subaru|BRZ tS,12.67746572,12.6771752,0.0002905269479,,false
targeted-eig-aec84a9237,heldout,picky,active,2026|Honda|CR-V e-FCEV,11,2017|Ford|Explorer AWD FFV,down,11,0.0001759475326,2020|Subaru|BRZ tS,12.6771752,12.67641449,0.0007607118162,,false
targeted-eig-aec84a9237,heldout,picky,active,2026|Honda|CR-V e-FCEV,12,2017|BMW|430i Gran Coupe,down,3,0.0001786657236,2020|Subaru|BRZ tS,12.67641449,12.67456673,0.001847755185,,true
targeted-eig-aec84a9237,heldout,picky,active,2026|Honda|CR-V e-FCEV,13,2022|Lexus|RX 350,down,7,0.0001778546061,2020|Subaru|BRZ tS,12.67456673,12.67373492,0.000831812211,,true
targeted-eig-aec84a9237,heldout,picky,active,2026|Honda|CR-V e-FCEV,14,2026|Ford|Bronco Badlands 4WD,down,9,0.0001796687395,2020|Subaru|BRZ tS,12.67373492,12.67293119,0.0008037276646,,true
targeted-eig-aec84a9237,heldout,picky,active,2026|Honda|CR-V e-FCEV,15,2020|Honda|Accord,down,68,0.0001751763088,2020|Subaru|BRZ tS,12.67293119,12.67235959,0.000571596267,,false
targeted-eig-aec84a9237,heldout,picky,active,2017|Nissan|Frontier 2WD FFV,1,2021|Toyota|Venza AWD,down,100,0.0001677227058,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
targeted-eig-aec84a9237,heldout,picky,active,2017|Nissan|Frontier 2WD FFV,2,2019|BMW|M850i xDrive Coupe,down,84,0.0001706886189,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,,false
targeted-eig-aec84a9237,heldout,picky,active,2017|Nissan|Frontier 2WD FFV,3,2021|Ford|EcoSport FWD,down,153,0.0001731258092,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,,false
targeted-eig-aec84a9237,heldout,picky,active,2017|Nissan|Frontier 2WD FFV,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,88,0.0001752287829,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,,false
targeted-eig-aec84a9237,heldout,picky,active,2017|Nissan|Frontier 2WD FFV,5,2020|Jeep|Gladiator Pickup 4WD,down,70,0.0001757808503,2017|Cadillac|CT6 Plug-In,12.67821742,12.67885074,-0.0006333205174,,false
targeted-eig-aec84a9237,heldout,picky,active,2017|Nissan|Frontier 2WD FFV,6,2024|BMW|i5 eDrive40 Sedan (19 inch Wheels),down,16,0.000178483042,2017|Cadillac|CT6 Plug-In,12.67885074,12.67863258,0.0002181626134,,false
targeted-eig-aec84a9237,heldout,picky,active,2017|Nissan|Frontier 2WD FFV,7,2017|Nissan|Titan 2WD,down,5107,0.0001432820239,2017|Cadillac|CT6 Plug-In,12.67863258,12.67842917,0.0002034031584,,false
targeted-eig-aec84a9237,heldout,picky,active,2017|Nissan|Frontier 2WD FFV,8,2018|Audi|A5 Sportback quattro,down,4826,0.0001462755285,2018|Subaru|BRZ tS,12.67842917,12.67823996,0.0001892158515,,false
targeted-eig-aec84a9237,heldout,picky,active,2017|Nissan|Frontier 2WD FFV,9,2022|Mercedes-Benz|C300 Convertible,down,4578,0.0001481109808,2018|Subaru|BRZ tS,12.67823996,12.67746572,0.0007742329745,,false
targeted-eig-aec84a9237,heldout,picky,active,2017|Nissan|Frontier 2WD FFV,10,2020|Kia|Niro Plug-in Hybrid,down,4325,0.0001503178476,2018|Subaru|BRZ tS,12.67746572,12.6771752,0.0002905269479,,false
targeted-eig-aec84a9237,heldout,picky,active,2017|Nissan|Frontier 2WD FFV,11,2017|Ford|Explorer AWD FFV,down,5284,0.0001433062369,2020|Subaru|BRZ tS,12.6771752,12.67641449,0.0007607118162,,false
targeted-eig-aec84a9237,heldout,picky,active,2017|Nissan|Frontier 2WD FFV,12,2017|BMW|430i Gran Coupe,down,5191,0.0001443839126,2020|Subaru|BRZ tS,12.67641449,12.67456673,0.001847755185,,false
targeted-eig-aec84a9237,heldout,picky,active,2017|Nissan|Frontier 2WD FFV,13,2022|Lexus|RX 350,down,5115,0.0001452357817,2020|Subaru|BRZ tS,12.67456673,12.67373492,0.000831812211,,false
targeted-eig-aec84a9237,heldout,picky,active,2017|Nissan|Frontier 2WD FFV,14,2026|Ford|Bronco Badlands 4WD,down,4803,0.0001471408548,2020|Subaru|BRZ tS,12.67373492,12.67293119,0.0008037276646,,false
targeted-eig-aec84a9237,heldout,picky,active,2017|Nissan|Frontier 2WD FFV,15,2020|Honda|Accord,down,4610,0.0001487336136,2020|Subaru|BRZ tS,12.67293119,12.67235959,0.000571596267,,false
targeted-eig-aec84a9237,heldout,picky,active,2024|Buick|Enclave AWD,1,2021|Toyota|Venza AWD,down,6046,0.0001245291785,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
targeted-eig-aec84a9237,heldout,picky,active,2024|Buick|Enclave AWD,2,2019|BMW|M850i xDrive Coupe,down,5738,0.0001315650259,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,,false
targeted-eig-aec84a9237,heldout,picky,active,2024|Buick|Enclave AWD,3,2021|Ford|EcoSport FWD,down,5326,0.0001379301894,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,,false
targeted-eig-aec84a9237,heldout,picky,active,2024|Buick|Enclave AWD,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,5148,0.0001398306629,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,,false
targeted-eig-aec84a9237,heldout,picky,active,2024|Buick|Enclave AWD,5,2020|Jeep|Gladiator Pickup 4WD,down,5126,0.0001408893308,2017|Cadillac|CT6 Plug-In,12.67821742,12.67885074,-0.0006333205174,,false
targeted-eig-aec84a9237,heldout,picky,active,2024|Buick|Enclave AWD,6,2024|BMW|i5 eDrive40 Sedan (19 inch Wheels),down,4860,0.0001445956475,2017|Cadillac|CT6 Plug-In,12.67885074,12.67863258,0.0002181626134,,false
targeted-eig-aec84a9237,heldout,picky,active,2024|Buick|Enclave AWD,7,2017|Nissan|Titan 2WD,down,4591,0.0001467303592,2017|Cadillac|CT6 Plug-In,12.67863258,12.67842917,0.0002034031584,,false
targeted-eig-aec84a9237,heldout,picky,active,2024|Buick|Enclave AWD,8,2018|Audi|A5 Sportback quattro,down,4123,0.0001500774236,2018|Subaru|BRZ tS,12.67842917,12.67823996,0.0001892158515,,false
targeted-eig-aec84a9237,heldout,picky,active,2024|Buick|Enclave AWD,9,2022|Mercedes-Benz|C300 Convertible,down,3654,0.000153136709,2018|Subaru|BRZ tS,12.67823996,12.67746572,0.0007742329745,,false
targeted-eig-aec84a9237,heldout,picky,active,2024|Buick|Enclave AWD,10,2020|Kia|Niro Plug-in Hybrid,down,3253,0.0001555616367,2018|Subaru|BRZ tS,12.67746572,12.6771752,0.0002905269479,,false
targeted-eig-aec84a9237,heldout,picky,active,2024|Buick|Enclave AWD,11,2017|Ford|Explorer AWD FFV,down,4213,0.0001503605135,2020|Subaru|BRZ tS,12.6771752,12.67641449,0.0007607118162,,false
targeted-eig-aec84a9237,heldout,picky,active,2024|Buick|Enclave AWD,12,2017|BMW|430i Gran Coupe,down,3779,0.0001536621914,2020|Subaru|BRZ tS,12.67641449,12.67456673,0.001847755185,,false
targeted-eig-aec84a9237,heldout,picky,active,2024|Buick|Enclave AWD,13,2022|Lexus|RX 350,down,3619,0.0001544742661,2020|Subaru|BRZ tS,12.67456673,12.67373492,0.000831812211,,false
targeted-eig-aec84a9237,heldout,picky,active,2024|Buick|Enclave AWD,14,2026|Ford|Bronco Badlands 4WD,down,3707,0.0001534698352,2020|Subaru|BRZ tS,12.67373492,12.67293119,0.0008037276646,,false
targeted-eig-aec84a9237,heldout,picky,active,2024|Buick|Enclave AWD,15,2020|Honda|Accord,down,3597,0.0001546148106,2020|Subaru|BRZ tS,12.67293119,12.67235959,0.000571596267,,false
targeted-eig-aec84a9237,heldout,picky,active,2025|Cadillac|CT5,1,2021|Toyota|Venza AWD,down,1396,0.0001617522761,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
